district,election_year,total_pop,male_pop_percent,female_pop_percent,under_5_percent,5_to_9_percent,10_to_14_percent,15_to_19_percent,20_to_24_percent,25_to_34_percent,35_to_44_percent,45_to_54_percent,55_to_59_percent,60_to_64_percent,65_to_74_percent,75_to_84_percent,over_85_percent,median_age,18_and_over_percent,21_and_over_percent,62_and_over_percent,65_and_over_percent,18_and_over_male_percent,18_and_over_female_percent,65_and_over_male_percent,65_and_over_female_percent,white_pop_percent,black_pop_percent,american_indian_alaska_native_pop_percent,asian_pop_percent,native_hawaiian_pacific_islander_pop_percent,other_race_pop_percent,hispanic_pop_percent,total_housing_units
FL13,2016,707503,48.6,51.4,4.5,4.3,4.6,4.7,5.3,11.2,11.3,14.8,8.1,7.4,12.7,7.5,3.4,47.9,83.6,80.7,27.8,23.6,48.2,51.8,45.2,54.8,78.2,5.8,0.2,3.3,0.1,0.3,9.6,391351
FL14,2016,757963,48.3,51.7,6.7,6.0,5.8,5.9,7.2,16.7,14.0,13.3,6.4,5.3,7.2,3.7,1.8,36.1,77.9,74.2,15.6,12.7,47.9,52.1,42.2,57.8,40.7,24.1,0.3,3.5,0.1,0.4,29.0,335762
FL15,2016,724176,48.7,51.3,5.9,6.4,6.8,7.1,8.1,13.1,12.0,13.9,6.6,5.7,8.5,4.4,1.6,37.4,76.9,72.3,17.6,14.5,47.5,52.5,44.6,55.4,62.2,13.6,0.2,2.9,0.1,0.6,18.1,294163
FL16,2016,744076,48.0,52.0,4.3,4.7,4.9,4.9,4.8,9.1,9.9,12.6,7.3,7.4,15.8,10.1,4.2,51.1,82.9,80.1,34.6,30.0,47.3,52.7,45.7,54.3,78.1,6.6,0.2,1.7,0.2,0.1,12.0,407974
FL17,2016,725251,50.3,49.7,4.6,5.3,6.2,5.8,5.1,10.0,10.7,11.7,7.1,6.9,14.2,9.0,3.4,47.2,80.2,77.2,31.0,26.7,50.0,50.0,47.5,52.5,68.9,8.3,0.2,1.6,0.0,0.2,19.2,360575
FL18,2016,731704,48.1,51.9,4.6,5.0,5.3,5.4,4.9,10.6,11.3,14.2,7.5,6.9,12.5,8.2,3.6,47.2,81.6,78.7,28.5,24.2,47.9,52.1,44.9,55.1,68.8,12.6,0.1,1.8,0.0,0.1,14.9,366911
FL19,2016,753542,48.1,51.9,4.6,4.8,5.0,4.9,4.8,10.2,9.9,12.2,6.8,7.7,16.2,9.3,3.7,50.0,82.8,79.9,33.9,29.2,47.8,52.2,47.0,53.0,70.6,7.8,0.2,1.4,0.0,0.1,19.1,455732
FL20,2016,745656,48.6,51.4,6.7,6.7,6.0,5.9,7.7,14.7,12.9,13.4,6.5,5.6,7.5,4.3,2.3,36.6,77.0,73.0,17.1,14.0,48.1,51.9,42.0,58.0,22.8,51.3,0.2,2.2,0.0,0.3,21.5,295695
FL21,2016,742664,48.1,51.9,4.8,5.7,6.7,6.3,5.4,10.4,11.4,14.1,6.5,5.5,10.8,8.2,4.2,44.4,78.8,75.5,26.6,23.2,46.9,53.1,43.0,57.0,59.1,12.6,0.2,3.7,0.0,0.8,22.0,332001
FL22,2016,731165,50.4,49.6,4.8,4.9,4.7,4.6,5.3,13.6,12.4,14.3,7.2,6.8,11.1,6.4,3.9,44.8,82.9,80.1,25.3,21.4,50.1,49.9,46.2,53.8,62.1,12.1,0.1,2.8,0.1,0.3,20.9,405133
FL23,2016,730033,48.7,51.3,5.8,5.4,6.0,5.8,5.9,12.6,14.3,15.9,6.3,5.8,8.7,5.1,2.5,41.2,79.2,75.8,19.7,16.3,48.1,51.9,43.9,56.1,43.6,11.1,0.2,3.2,0.1,0.4,40.0,379265
FL24,2016,741950,47.8,52.2,6.7,5.9,6.1,6.5,7.8,15.7,13.9,14.0,5.5,5.7,7.0,3.5,1.5,35.8,77.3,73.1,15.2,12.0,46.9,53.1,40.9,59.1,10.6,54.3,0.1,1.5,0.0,0.3,32.1,277982
FL25,2016,745358,49.1,50.9,5.5,5.6,6.8,6.1,6.8,12.8,14.2,15.4,6.0,5.0,8.4,5.4,1.9,39.5,78.3,74.3,18.6,15.7,48.4,51.6,43.1,56.9,20.5,5.8,0.1,2.2,0.0,0.1,70.8,264980
FL26,2016,749692,49.1,50.9,5.4,5.6,5.4,6.7,7.0,13.4,13.0,14.6,7.0,6.1,8.6,5.0,2.3,40.1,80.0,75.4,19.3,15.8,48.6,51.4,42.9,57.1,20.1,8.5,0.1,1.8,0.0,0.1,68.8,259096
FL27,2016,760443,48.5,51.5,6.1,5.4,5.6,5.8,6.6,13.4,14.8,14.6,5.9,5.4,8.5,5.1,2.8,39.9,79.4,75.7,19.5,16.3,47.6,52.4,42.3,57.7,16.1,5.2,0.0,1.8,0.0,0.4,76.1,280996
GA01,2016,729328,49.3,50.7,7.1,6.6,6.9,6.5,8.1,14.8,12.3,12.8,6.4,5.3,7.9,3.6,1.5,35.0,75.8,71.0,16.3,13.1,48.5,51.5,43.3,56.7,59.5,29.3,0.5,2.1,0.1,0.2,6.2,314752
GA02,2016,685342,49.2,50.8,7.0,7.0,6.8,6.7,8.3,13.6,11.9,12.8,6.2,6.0,8.3,3.9,1.6,35.6,75.8,70.9,16.9,13.8,48.5,51.5,41.2,58.8,40.2,51.3,0.1,1.0,0.1,0.3,5.0,298934
GA03,2016,725530,48.7,51.3,6.0,7.0,7.3,7.8,7.3,12.2,13.0,14.1,6.0,5.7,8.5,3.9,1.3,37.0,75.0,70.3,16.8,13.6,47.8,52.2,43.5,56.5,66.1,24.2,0.2,1.9,0.2,0.1,5.2,286599
GA04,2016,728367,48.1,51.9,6.7,7.2,7.4,7.2,6.4,13.9,14.2,14.7,6.5,5.6,6.7,2.5,1.0,35.7,74.2,70.2,13.3,10.2,46.7,53.3,40.8,59.2,25.9,56.4,0.1,5.2,0.2,0.4,10.2,280930
GA05,2016,738016,48.0,52.0,7.1,5.9,5.2,6.2,9.4,19.1,14.0,12.3,5.4,5.0,6.6,2.8,1.1,33.5,79.0,73.5,13.6,10.5,47.4,52.6,40.3,59.7,29.3,57.6,0.1,4.4,0.0,0.1,6.6,354402
GA06,2016,732089,49.5,50.5,6.7,7.6,7.1,5.7,5.0,13.9,16.1,15.5,6.2,5.3,6.4,3.0,1.5,37.5,74.8,72.1,14.1,10.9,48.5,51.5,44.2,55.8,61.3,13.2,0.3,10.4,0.1,0.5,12.4,298471
GA07,2016,752996,49.0,51.0,6.6,7.2,8.7,7.1,6.1,13.6,15.5,15.7,5.8,4.8,5.8,2.3,0.8,35.5,72.9,69.1,11.8,8.9,48.4,51.6,44.6,55.4,47.8,18.3,0.3,13.0,0.0,0.2,18.3,259690
GA08,2016,705698,48.8,51.2,6.1,7.2,6.8,7.5,7.3,12.9,13.0,13.0,6.4,5.7,8.5,4.2,1.5,36.6,75.9,70.8,17.3,14.2,47.9,52.1,43.2,56.8,60.5,30.6,0.1,1.2,0.0,0.2,5.9,299346
GA09,2016,717371,49.2,50.8,5.5,7.0,7.0,6.7,6.5,11.2,12.9,13.2,6.3,6.3,10.6,5.0,1.6,39.7,76.4,72.4,21.0,17.2,48.6,51.4,46.2,53.8,77.5,7.2,0.2,1.0,0.0,0.2,12.5,320370
GA10,2016,713570,48.2,51.8,5.7,6.7,7.0,8.5,8.0,11.5,13.3,13.5,6.2,5.9,8.5,4.0,1.4,37.1,76.2,69.9,17.2,13.9,47.8,52.2,42.8,57.2,64.9,26.5,0.1,2.1,0.0,0.1,4.9,292764
GA11,2016,725169,48.9,51.1,6.4,6.9,6.7,7.1,6.8,14.8,14.3,14.5,6.2,5.4,7.0,3.0,1.0,35.9,75.9,71.4,14.2,10.9,48.6,51.4,45.0,55.0,67.2,16.7,0.0,3.4,0.0,0.2,10.8,289679
GA12,2016,701628,49.3,50.7,6.5,6.5,6.8,8.2,8.2,13.8,12.1,12.7,6.1,6.0,7.9,3.9,1.5,35.0,76.3,70.6,16.7,13.2,49.1,50.9,42.4,57.6,55.4,35.3,0.2,1.7,0.0,0.3,5.7,294385
GA13,2016,741383,47.2,52.8,6.9,7.9,8.3,7.4,6.8,12.6,15.3,14.2,6.4,4.7,6.0,2.5,1.1,35.1,72.0,68.3,12.3,9.6,45.9,54.1,41.4,58.6,28.0,55.6,0.1,2.4,0.0,0.2,12.4,280844
GA14,2016,700856,49.0,51.0,6.4,7.1,7.6,7.1,6.5,12.7,13.7,13.8,6.5,5.2,8.1,4.2,1.2,37.2,74.7,70.5,16.4,13.5,48.2,51.8,43.7,56.3,77.4,9.6,0.2,0.9,0.0,0.1,11.0,280221
HI01,2016,707541,50.4,49.6,6.0,5.4,5.6,5.4,7.5,15.5,12.7,12.8,6.1,5.9,9.0,5.0,3.2,38.6,79.8,76.3,20.5,17.1,50.1,49.9,43.2,56.8,16.9,2.1,0.1,48.7,8.2,0.1,8.0,258008
HI02,2016,712020,50.6,49.4,6.8,6.6,6.4,5.9,7.2,14.2,12.2,12.4,6.9,6.5,8.9,3.8,2.3,37.5,76.7,72.7,18.8,15.0,50.6,49.4,46.1,53.9,28.9,1.9,0.1,24.4,10.4,0.1,12.2,272110
ID01,2016,834295,49.6,50.4,6.2,7.2,7.5,7.3,6.0,12.3,12.5,12.7,6.2,6.5,9.6,4.3,1.7,37.9,74.6,70.3,19.5,15.5,49.3,50.7,48.0,52.0,85.1,0.3,1.1,1.1,0.1,0.0,10.4,353223
ID02,2016,800169,50.4,49.6,7.5,7.9,7.8,7.2,7.6,13.6,12.3,11.3,6.0,5.7,7.6,4.0,1.6,34.1,72.6,68.0,16.3,13.2,49.7,50.3,45.8,54.2,80.3,1.0,1.0,1.7,0.1,0.1,13.8,331875
IL01,2016,717741,47.2,52.8,5.9,6.1,6.6,7.5,7.3,13.0,12.0,13.8,7.0,6.1,8.2,4.4,2.1,38.1,76.8,72.0,18.0,14.6,45.8,54.2,39.8,60.2,36.1,50.9,0.1,1.6,0.0,0.2,9.9,304253
IL02,2016,707817,46.9,53.1,6.3,6.5,6.8,7.2,7.0,12.3,12.2,14.4,7.3,6.1,7.9,4.1,1.8,38.2,75.8,71.9,17.3,13.8,45.7,54.3,43.3,56.7,29.6,55.3,0.1,0.7,0.0,0.1,13.2,303071
IL03,2016,730269,48.9,51.1,6.4,6.6,6.6,7.0,6.7,13.2,13.7,13.6,7.1,5.5,7.8,3.9,2.0,37.5,76.3,72.2,16.8,13.7,48.5,51.5,42.2,57.8,59.0,4.1,0.1,4.6,0.0,0.1,31.1,264675
IL04,2016,725616,50.6,49.4,7.4,8.1,7.1,7.0,7.4,18.3,14.7,11.6,5.1,4.6,5.0,2.7,1.1,31.9,73.3,69.1,11.2,8.8,50.9,49.1,44.2,55.8,20.7,4.2,0.2,3.3,0.0,0.1,70.6,251320
IL05,2016,717666,49.1,50.9,6.8,5.2,4.7,4.3,7.2,21.8,14.7,12.8,6.0,4.7,6.2,3.9,1.7,35.0,80.7,77.9,14.5,11.8,48.7,51.3,43.2,56.8,69.7,2.5,0.1,6.5,0.0,0.1,19.0,318333
IL06,2016,734700,49.5,50.5,5.3,6.6,7.2,7.0,5.3,11.4,12.5,16.6,7.7,6.3,8.3,3.9,1.7,41.2,76.4,72.9,17.3,14.0,48.3,51.7,44.5,55.5,76.7,2.6,0.0,9.5,0.0,0.1,9.5,279793
IL07,2016,727478,48.0,52.0,6.5,5.9,5.8,5.9,8.9,19.6,13.2,11.9,5.9,5.0,6.9,3.3,1.2,33.6,78.8,74.2,14.4,11.5,47.2,52.8,41.1,58.9,27.0,49.2,0.1,7.3,0.0,0.1,14.8,339562
IL08,2016,725320,50.0,50.0,6.7,6.3,6.9,6.2,6.4,15.0,14.6,13.8,6.5,5.6,7.2,3.6,1.3,36.7,76.1,72.7,15.1,12.1,49.5,50.5,41.3,58.7,52.5,4.0,0.1,13.2,0.1,0.2,28.6,268662
IL09,2016,710295,48.6,51.4,5.5,5.7,6.0,5.7,5.8,14.5,13.9,14.1,6.5,6.2,8.2,5.0,2.7,39.7,79.2,75.8,19.7,15.9,47.8,52.2,41.2,58.8,64.6,9.0,0.0,13.2,0.0,0.3,10.8,310715
IL10,2016,711698,49.6,50.4,6.3,6.6,7.9,7.4,6.3,11.9,13.3,14.4,7.1,5.7,7.3,3.6,2.3,38.1,75.0,70.7,16.5,13.3,49.1,50.9,44.0,56.0,57.9,6.4,0.2,10.0,0.1,0.2,23.2,265247
IL11,2016,712657,48.6,51.4,6.9,8.0,7.3,7.3,7.2,13.5,15.0,13.7,6.2,5.3,5.7,2.8,1.2,34.9,73.2,69.1,12.6,9.7,48.2,51.8,43.3,56.7,52.1,11.7,0.1,6.8,0.0,0.2,26.6,252741
IL12,2016,701698,49.2,50.8,6.0,6.5,6.0,6.5,7.0,13.2,12.1,14.0,7.4,5.9,8.5,5.0,2.0,39.3,77.8,73.8,19.0,15.5,48.9,51.1,42.6,57.4,76.5,16.6,0.1,1.1,0.0,0.1,3.4,319289
IL13,2016,715374,48.7,51.3,5.6,5.8,5.8,7.9,11.0,13.0,11.6,12.0,6.7,5.8,8.2,4.8,2.1,35.9,79.4,72.6,18.5,15.0,48.3,51.7,43.6,56.4,78.7,11.5,0.2,3.5,0.1,0.3,3.4,319169
IL14,2016,725522,49.8,50.2,5.5,7.2,8.0,7.7,5.7,10.1,14.0,16.2,7.4,5.6,7.8,3.3,1.4,39.5,74.0,70.3,15.6,12.5,49.4,50.6,44.0,56.0,78.8,2.9,0.1,4.7,0.0,0.1,11.9,266222
IL15,2016,705504,50.3,49.7,5.8,6.0,6.8,6.6,6.5,11.9,11.6,13.5,7.5,6.4,9.2,5.6,2.5,40.5,77.5,73.5,21.1,17.4,49.8,50.2,44.4,55.6,91.3,4.3,0.2,0.6,0.0,0.0,2.4,315465
IL16,2016,699582,49.2,50.8,5.6,6.0,6.6,7.1,7.0,11.6,11.7,14.3,7.2,6.3,9.2,5.0,2.4,40.3,77.6,73.2,20.2,16.6,49.2,50.8,44.1,55.9,84.5,3.9,0.1,1.4,0.1,0.1,8.4,297404
IL17,2016,701014,49.4,50.6,6.1,6.6,6.1,7.0,6.7,11.9,12.1,12.8,6.8,6.7,9.6,5.4,2.3,39.7,77.2,72.7,21.2,17.3,48.5,51.5,43.9,56.1,75.9,11.0,0.1,1.1,0.0,0.3,9.2,321126
IL18,2016,710629,49.8,50.2,5.6,5.9,6.8,6.4,6.9,12.0,12.0,13.9,7.1,6.6,9.1,5.1,2.6,40.4,77.9,74.0,20.6,16.8,49.1,50.9,43.7,56.3,89.3,3.4,0.1,2.6,0.1,0.3,2.7,310461
IN01,2016,718064,48.9,51.1,6.1,6.1,7.3,6.8,6.5,12.5,12.9,13.6,7.3,6.2,8.3,4.2,2.1,38.9,76.2,72.2,18.3,14.7,48.2,51.8,43.0,57.0,62.9,19.1,0.2,1.3,0.0,0.1,15.0,303811
IN02,2016,721627,49.3,50.7,6.5,6.7,7.6,7.0,6.8,12.3,12.3,13.1,6.6,6.3,8.1,4.5,2.1,37.1,75.0,70.9,18.2,14.7,48.6,51.4,43.6,56.4,80.5,6.7,0.2,1.1,0.1,0.2,9.1,306940
IN03,2016,734384,49.4,50.6,6.9,7.3,7.2,7.2,6.6,12.4,12.4,13.0,7.0,5.8,8.1,4.3,1.9,37.0,74.2,70.4,17.5,14.3,48.7,51.3,43.5,56.5,83.6,5.8,0.2,2.2,0.0,0.1,5.8,314418
IN04,2016,742958,50.0,50.0,5.7,6.5,6.9,7.6,8.8,12.2,12.5,13.2,6.6,5.7,8.0,4.3,1.9,37.0,76.9,70.9,17.6,14.2,49.9,50.1,44.0,56.0,85.7,3.6,0.2,2.7,0.0,0.2,5.9,309346
IN05,2016,743454,48.5,51.5,6.6,6.8,7.0,6.8,5.6,13.4,13.8,14.1,6.7,5.6,7.7,4.2,1.7,37.9,75.1,72.0,16.7,13.5,47.8,52.2,44.6,55.4,83.1,7.4,0.1,3.5,0.0,0.1,3.8,317665
IN06,2016,720106,49.4,50.6,5.6,6.5,6.2,7.2,7.4,11.3,12.4,14.0,7.2,6.1,9.3,4.8,2.1,40.0,77.5,72.8,19.7,16.2,48.7,51.3,43.9,56.1,92.1,2.9,0.1,1.3,0.0,0.1,2.2,312312
IN07,2016,756223,48.4,51.6,7.6,7.9,6.4,6.2,7.8,16.3,12.8,13.1,6.2,5.0,6.1,3.1,1.3,33.4,74.3,70.2,13.3,10.6,47.5,52.5,40.3,59.7,54.1,29.7,0.1,2.4,0.0,0.4,11.0,333640
IN08,2016,723064,49.8,50.2,5.9,6.4,6.6,6.8,7.1,12.2,12.1,13.5,7.2,6.3,9.0,4.6,2.4,39.3,77.3,72.3,19.7,15.9,49.2,50.8,43.3,56.7,91.1,4.1,0.2,1.0,0.1,0.1,1.9,317760
IN09,2016,736975,49.0,51.0,6.0,6.2,6.2,7.6,8.5,12.4,12.2,13.5,6.5,6.1,8.6,4.2,1.8,37.6,77.6,71.8,18.2,14.6,48.4,51.6,44.3,55.7,89.8,2.8,0.2,2.2,0.0,0.1,3.2,313738
IA01,2016,770612,49.4,50.6,6.1,6.4,6.7,7.0,7.1,12.3,11.3,13.3,6.9,6.3,8.6,5.4,2.5,38.6,77.0,72.3,20.1,16.5,49.1,50.9,44.1,55.9,89.4,3.4,0.2,1.6,0.2,0.1,3.7,337117
IA02,2016,776785,50.0,50.0,6.1,6.3,6.4,7.1,7.6,12.4,11.9,13.2,6.8,6.4,8.6,5.0,2.2,38.4,77.3,72.8,19.3,15.8,49.3,50.7,43.9,56.1,86.4,3.7,0.2,2.3,0.0,0.0,5.2,338446
IA03,2016,801039,49.3,50.7,6.9,6.9,7.2,6.4,6.2,14.1,13.1,13.6,6.6,5.6,7.5,4.0,2.0,37.0,75.0,71.7,16.6,13.5,48.6,51.4,43.6,56.4,84.5,3.9,0.2,2.9,0.1,0.0,6.6,339874
IA04,2016,758690,50.2,49.8,5.8,6.5,6.5,7.6,7.7,11.4,10.7,12.6,7.4,6.3,8.7,5.9,2.9,39.1,77.4,71.9,21.2,17.5,49.7,50.3,43.4,56.6,88.5,1.2,0.5,1.9,0.0,0.0,6.5,346597
KS01,2016,718346,50.7,49.3,7.0,7.1,6.2,7.6,8.9,13.1,10.9,11.5,6.4,5.8,7.9,5.0,2.6,35.1,75.8,70.1,18.8,15.5,50.5,49.5,44.1,55.9,77.2,2.9,0.6,1.4,0.1,0.1,15.5,317108
KS02,2016,715446,49.8,50.2,6.3,6.6,6.5,7.4,8.2,12.4,11.6,12.5,6.9,6.2,8.6,4.7,2.2,37.2,76.7,71.8,19.3,15.5,49.1,50.9,44.6,55.4,83.0,4.4,1.3,1.4,0.0,0.0,6.3,315760
KS03,2016,749250,49.0,51.0,7.0,7.6,7.3,6.5,5.8,14.3,13.6,13.5,6.3,5.7,7.1,3.5,1.9,36.2,73.9,70.8,15.7,12.4,48.3,51.7,42.9,57.1,72.6,8.4,0.3,4.2,0.2,0.1,11.6,305290
KS04,2016,720979,49.6,50.4,7.1,7.2,7.4,6.7,6.6,13.5,12.1,12.6,6.7,6.1,7.7,4.6,1.9,36.4,74.2,70.2,17.6,14.2,49.3,50.7,44.1,55.9,74.3,6.9,0.8,3.3,0.0,0.1,11.8,310703
KY01,2016,724041,49.6,50.4,6.4,6.7,6.0,6.8,6.9,12.0,11.7,13.4,6.9,6.5,9.6,5.2,1.8,39.5,77.0,72.6,20.7,16.7,49.0,51.0,43.8,56.2,87.5,6.9,0.3,0.5,0.0,0.1,2.9,332284
KY02,2016,742858,49.1,50.9,6.2,6.5,7.2,7.0,7.2,12.3,12.5,14.1,6.9,5.6,8.6,4.3,1.6,37.7,76.2,71.7,17.8,14.5,48.6,51.4,44.0,56.0,87.5,5.1,0.1,1.2,0.2,0.1,3.3,318253
KY03,2016,736532,48.2,51.8,6.4,6.4,5.9,6.1,6.7,14.5,12.7,13.4,7.5,5.8,8.2,4.2,2.2,37.7,77.5,74.1,18.2,14.6,47.3,52.7,41.4,58.6,68.5,21.4,0.2,2.6,0.0,0.1,4.9,333978
KY04,2016,748191,49.5,50.5,6.5,7.2,6.8,6.5,6.0,12.6,12.9,14.6,7.0,6.1,8.4,3.7,1.7,38.2,75.3,72.0,17.0,13.8,49.2,50.8,44.8,55.2,90.7,3.1,0.1,0.9,0.0,0.2,3.0,306845
KY05,2016,712274,50.0,50.0,5.6,6.2,6.0,6.4,6.5,12.0,12.9,14.3,7.2,6.6,9.9,4.7,1.7,41.0,78.3,74.6,20.3,16.3,49.2,50.8,45.4,54.6,96.1,1.6,0.2,0.3,0.0,0.1,0.9,329516
KY06,2016,749561,49.1,50.9,6.2,6.0,6.4,7.0,8.8,13.1,13.2,13.5,6.6,6.0,7.9,3.6,1.7,36.9,77.7,72.6,16.4,13.1,48.3,51.7,43.7,56.3,82.5,8.8,0.2,1.8,0.0,0.1,4.6,329628
LA01,2016,796858,48.6,51.4,6.1,6.7,6.7,6.3,6.8,14.3,12.3,13.3,7.1,6.1,8.5,3.9,1.9,37.3,76.8,72.8,17.9,14.3,47.5,52.5,43.5,56.5,71.9,13.4,1.3,2.5,0.0,0.3,9.1,332907
LA02,2016,775807,48.2,51.8,6.6,6.7,5.8,6.2,7.7,16.1,12.7,13.3,7.0,5.8,7.5,3.5,1.2,35.7,77.2,73.3,15.7,12.2,47.6,52.4,42.3,57.7,28.6,61.8,0.2,2.3,0.0,0.2,5.6,350321
LA03,2016,777665,48.8,51.2,6.8,7.2,6.9,6.7,7.2,14.4,12.1,13.0,6.8,5.7,7.6,3.9,1.5,35.4,74.8,70.7,16.2,13.0,48.2,51.8,44.1,55.9,68.0,24.9,0.2,1.5,0.0,0.1,3.6,329317
LA04,2016,756663,49.4,50.6,7.0,6.9,6.7,6.9,7.1,13.4,12.4,12.5,6.2,6.1,8.5,4.4,1.8,36.3,75.2,71.1,18.2,14.7,48.5,51.5,43.4,56.6,58.7,33.5,0.7,0.8,0.2,0.2,4.0,340258
LA05,2016,750819,49.7,50.3,6.4,7.0,6.6,7.0,7.5,12.7,12.4,12.8,6.7,6.0,8.6,4.6,1.7,37.1,76.2,71.7,18.3,14.9,49.6,50.4,42.9,57.1,60.1,35.6,0.4,0.7,0.0,0.1,2.0,329546
LA06,2016,791864,48.5,51.5,6.5,6.5,7.3,6.9,8.4,14.3,12.8,12.8,6.6,5.7,7.4,3.7,1.2,35.2,75.8,71.2,15.9,12.4,47.9,52.1,44.3,55.7,67.5,24.3,0.2,2.2,0.0,0.2,4.3,328688
ME01,2016,673835,48.5,51.5,4.7,5.5,5.7,6.1,5.8,11.8,12.0,15.3,7.9,7.2,10.3,5.3,2.3,43.7,80.5,76.9,22.1,17.9,47.9,52.1,44.7,55.3,93.0,1.7,0.4,1.4,0.0,0.1,1.7,351630
ME02,2016,656254,48.9,51.1,4.7,5.3,5.6,6.2,6.0,11.1,11.5,15.0,8.3,7.6,10.8,5.4,2.4,44.6,80.7,76.7,22.8,18.5,48.6,51.4,45.9,54.1,94.3,0.7,0.8,0.8,0.0,0.1,1.2,376063
MD01,2016,728405,49.1,50.9,5.2,6.4,6.0,7.0,6.7,10.9,11.4,15.1,7.4,6.7,10.2,4.8,2.2,42.1,78.3,74.2,21.3,17.2,48.1,51.9,44.4,55.6,80.2,11.9,0.1,2.4,0.0,0.2,3.6,338413
MD02,2016,743321,48.1,51.9,6.6,6.6,6.0,6.5,7.4,15.2,12.9,13.9,6.8,5.6,7.3,3.7,1.5,36.1,77.1,72.9,15.6,12.5,47.2,52.8,42.5,57.5,51.9,33.1,0.2,5.3,0.0,0.3,6.6,302093
MD03,2016,768378,47.1,52.9,6.1,6.0,5.7,6.1,7.1,16.5,12.8,13.4,6.8,5.7,7.8,4.1,2.1,36.9,78.6,74.7,17.5,13.9,46.7,53.3,41.1,58.9,58.1,22.9,0.1,7.5,0.0,0.3,8.5,315879
MD04,2016,742761,48.0,52.0,6.9,6.6,6.4,5.9,6.5,15.0,14.1,14.4,6.7,5.4,7.3,3.4,1.4,36.9,76.5,72.8,15.2,12.1,46.9,53.1,41.5,58.5,26.9,52.3,0.1,2.8,0.0,0.3,15.7,284673
MD05,2016,753079,49.5,50.5,5.7,5.7,7.3,7.8,7.0,12.7,12.7,16.2,6.8,6.0,7.7,3.2,1.2,38.3,76.9,71.9,15.4,12.1,48.6,51.4,45.4,54.6,46.8,37.0,0.3,4.2,0.0,0.3,8.0,274055
MD06,2016,755369,49.8,50.2,6.8,6.3,6.7,6.2,6.1,13.2,13.6,15.8,7.0,5.3,7.5,3.7,1.8,38.7,76.3,72.6,16.3,13.0,49.6,50.4,44.5,55.5,60.9,11.9,0.1,10.8,0.1,0.2,12.8,297669
MD07,2016,738431,48.0,52.0,6.0,6.3,6.1,6.3,7.8,14.6,12.1,14.2,6.8,5.9,7.9,4.1,1.8,37.4,78.2,73.7,17.2,13.8,47.1,52.9,41.9,58.1,33.5,53.2,0.2,6.7,0.0,0.2,4.0,319108
MD08,2016,746663,48.1,51.9,5.8,6.2,6.9,6.1,5.6,12.4,13.5,14.5,7.3,6.3,8.5,4.3,2.7,40.4,77.4,73.9,19.0,15.5,47.4,52.6,42.6,57.4,61.4,11.5,0.2,9.3,0.1,0.3,15.0,290427
MA01,2016,733426,47.9,52.1,5.3,5.5,6.4,6.9,7.3,12.1,11.6,14.2,7.4,6.8,9.2,4.5,2.7,41.0,78.9,74.4,20.2,16.4,47.3,52.7,42.9,57.1,73.5,5.9,0.2,1.9,0.0,0.3,16.7,319385
MA02,2016,736475,49.3,50.7,5.2,5.2,6.2,8.0,8.8,12.1,11.7,14.9,7.3,6.3,7.9,4.1,2.2,39.1,79.5,73.5,17.9,14.2,48.3,51.7,43.1,56.9,78.7,4.5,0.2,5.3,0.0,0.2,9.3,297227
MA03,2016,755778,49.3,50.7,6.2,6.1,7.0,6.6,6.4,12.7,12.9,15.7,7.4,5.5,7.9,3.8,1.7,38.7,76.9,72.8,16.6,13.4,49.0,51.0,44.4,55.6,69.1,2.1,0.2,7.4,0.0,0.4,19.1,291341
MA04,2016,748190,48.3,51.7,5.2,5.9,6.8,7.6,6.7,10.8,12.9,16.0,7.0,6.6,8.3,4.0,2.2,41.0,77.5,73.1,18.2,14.5,47.9,52.1,44.7,55.3,84.8,2.7,0.0,5.8,0.0,0.4,4.2,290181
MA05,2016,755944,48.3,51.7,6.0,5.1,5.6,6.1,6.7,15.3,13.9,14.1,7.0,5.4,7.9,4.7,2.3,38.7,79.8,75.8,18.0,14.9,47.7,52.3,41.4,58.6,72.3,5.1,0.0,11.5,0.0,0.5,8.7,308341
MA06,2016,757309,48.4,51.6,5.1,5.7,5.8,6.7,6.1,11.6,11.9,16.2,7.9,6.7,8.7,4.9,2.7,42.7,79.4,75.4,20.0,16.2,47.6,52.4,42.4,57.6,82.9,2.8,0.1,4.1,0.0,0.4,8.2,303080
MA07,2016,769929,48.5,51.5,5.8,5.0,4.2,7.8,11.5,22.6,12.8,11.1,5.0,4.5,5.5,2.8,1.4,31.3,82.0,74.6,12.3,9.7,47.9,52.1,40.6,59.4,42.2,22.9,0.1,9.8,0.0,1.2,20.8,303572
MA08,2016,751768,48.2,51.8,5.4,5.3,5.9,5.6,5.9,16.0,12.8,14.1,7.0,5.9,8.8,4.8,2.5,39.7,80.1,76.8,19.4,16.2,47.3,52.7,42.0,58.0,75.1,9.3,0.1,7.5,0.0,0.5,5.3,314300
MA09,2016,736589,48.0,52.0,4.7,5.5,6.1,5.9,6.1,10.3,11.4,15.2,7.2,7.6,11.1,6.5,2.5,45.1,80.3,76.8,24.7,20.2,47.2,52.8,42.8,57.2,86.8,3.0,0.2,1.4,0.0,1.6,4.8,401165
