district,election_year,total_pop,male_pop_percent,female_pop_percent,under_5_percent,5_to_9_percent,10_to_14_percent,15_to_19_percent,20_to_24_percent,25_to_34_percent,35_to_44_percent,45_to_54_percent,55_to_59_percent,60_to_64_percent,65_to_74_percent,75_to_84_percent,over_85_percent,median_age,18_and_over_percent,21_and_over_percent,62_and_over_percent,65_and_over_percent,18_and_over_male_percent,18_and_over_female_percent,65_and_over_male_percent,65_and_over_female_percent,white_pop_percent,black_pop_percent,american_indian_alaska_native_pop_percent,asian_pop_percent,native_hawaiian_pacific_islander_pop_percent,other_race_pop_percent,hispanic_pop_percent,total_housing_units
NC12,2014,773617,48.2,51.8,7.5,7.7,6.3,7.4,8.9,16.9,13.8,12.3,5.2,4.4,5.7,2.8,1.1,32.0,74.5,69.0,12.0,9.6,46.9,53.1,41.3,58.7,27.7,50.6,0.2,4.6,0.2,0.1,14.8,322559
NC13,2014,782722,48.6,51.4,6.0,7.1,7.1,6.8,5.2,11.6,14.5,16.2,6.9,5.8,7.9,3.4,1.4,39.4,75.2,72.1,16.1,12.7,47.4,52.6,43.6,56.4,69.5,16.9,0.2,2.6,0.0,0.3,8.2,314741
ND01,2014,723393,51.0,49.0,6.6,6.1,6.2,6.7,9.9,14.1,11.2,12.6,7.1,5.5,7.1,4.7,2.4,35.5,77.8,72.4,17.2,14.2,51.0,49.0,44.5,55.5,87.4,1.4,5.5,1.3,0.0,0.0,2.4,339293
OH01,2014,724914,48.7,51.3,6.6,6.3,8.0,6.9,6.8,13.0,12.0,14.5,7.0,5.5,7.5,4.0,1.8,37.3,75.2,70.8,16.3,13.3,48.6,51.4,43.6,56.4,70.0,21.8,0.1,2.9,0.1,0.1,2.9,315872
OH02,2014,727391,48.9,51.1,5.9,6.5,6.5,6.2,6.0,13.1,12.9,14.2,7.6,6.2,8.0,4.6,2.1,40.0,76.9,73.6,18.3,14.7,47.6,52.4,42.5,57.5,86.2,8.3,0.2,1.6,0.0,0.1,1.7,326172
OH03,2014,739980,48.4,51.6,7.7,7.0,6.5,7.0,8.3,17.4,13.0,12.7,5.7,4.7,5.4,2.9,1.5,32.5,75.3,70.0,12.4,9.9,47.5,52.5,42.3,57.7,54.2,32.0,0.1,3.6,0.0,0.3,5.9,332466
OH04,2014,709122,50.0,50.0,6.0,6.2,6.4,6.8,6.7,11.2,12.2,14.5,7.2,7.0,8.7,4.8,2.3,40.7,77.1,73.1,19.7,15.8,49.4,50.6,44.4,55.6,88.9,4.8,0.1,0.7,0.0,0.1,3.2,306428
OH05,2014,730642,48.7,51.3,6.1,6.5,6.7,7.1,7.6,11.8,12.1,13.3,7.4,6.2,8.3,4.6,2.3,38.6,76.5,72.0,18.5,15.2,48.2,51.8,43.1,56.9,88.7,3.0,0.1,1.5,0.0,0.0,4.8,309124
OH06,2014,713464,50.2,49.8,5.4,6.3,6.0,6.3,5.9,11.0,12.2,14.2,8.0,7.0,10.1,5.3,2.3,42.6,78.4,74.9,21.6,17.7,49.3,50.7,44.4,55.6,94.9,2.0,0.1,0.5,0.0,0.0,1.0,322923
OH07,2014,719276,48.8,51.2,6.1,6.4,6.8,6.7,6.3,11.2,11.9,14.1,7.5,6.7,9.3,4.9,2.2,40.6,76.4,72.6,20.2,16.4,48.1,51.9,43.1,56.9,90.9,4.1,0.1,0.7,0.0,0.1,1.8,301496
OH08,2014,721486,48.9,51.1,6.0,6.9,6.8,7.3,7.3,11.3,12.1,14.0,7.3,5.9,8.5,4.5,2.1,38.7,76.1,71.3,18.3,15.0,48.4,51.6,44.0,56.0,87.0,5.7,0.1,1.5,0.1,0.1,3.2,301315
OH09,2014,715447,48.7,51.3,5.9,6.2,6.4,6.5,7.4,13.5,12.2,14.4,7.2,5.8,7.7,4.6,2.2,38.4,77.7,73.2,17.7,14.5,47.9,52.1,41.8,58.2,70.8,14.8,0.2,1.0,0.0,0.2,10.2,348614
OH10,2014,723987,48.2,51.8,5.9,6.4,6.0,7.0,7.5,12.7,11.5,13.7,7.4,5.8,8.7,5.0,2.4,38.9,77.9,73.0,19.5,16.0,47.5,52.5,42.5,57.5,75.6,16.8,0.1,2.0,0.0,0.2,2.5,333902
OH11,2014,692794,46.4,53.6,6.1,6.0,6.2,7.2,7.9,13.3,11.2,13.2,7.4,6.4,7.9,4.9,2.4,38.1,77.7,72.6,18.9,15.2,45.5,54.5,38.2,61.8,37.6,53.5,0.2,2.1,0.0,0.2,3.8,363465
OH12,2014,744647,49.2,50.8,6.3,7.0,7.0,6.8,6.5,12.5,13.8,14.7,6.6,6.0,7.7,3.8,1.5,37.8,75.5,71.1,16.5,12.9,48.8,51.2,43.8,56.2,86.2,4.5,0.2,3.3,0.0,0.1,2.8,302430
OH13,2014,719201,48.3,51.7,5.0,5.2,5.5,7.3,8.2,12.2,11.6,13.7,7.8,6.9,8.8,4.9,3.0,40.9,80.3,75.1,20.5,16.7,47.7,52.3,42.6,57.4,80.9,11.9,0.1,1.3,0.0,0.1,3.4,335606
OH14,2014,725681,48.8,51.2,5.2,6.1,6.9,6.5,5.3,10.7,11.7,15.7,7.6,7.0,9.3,5.4,2.7,43.3,77.5,74.2,21.7,17.4,48.1,51.9,43.5,56.5,89.7,4.2,0.1,2.1,0.0,0.1,2.3,309721
OH15,2014,742133,50.5,49.5,5.7,6.2,6.2,6.9,7.2,14.1,13.3,13.9,7.0,5.7,8.2,3.8,1.7,38.1,77.9,73.5,17.0,13.7,50.2,49.8,42.9,57.1,90.5,3.8,0.1,1.8,0.0,0.2,1.6,308785
OH16,2014,720643,49.5,50.5,5.4,6.2,7.0,6.3,5.0,10.8,12.1,15.1,7.8,6.3,9.7,5.6,2.7,42.9,77.5,74.0,21.7,18.1,48.9,51.1,45.3,54.7,91.8,2.1,0.1,2.5,0.0,0.0,1.9,305807
OK01,2014,773208,48.7,51.3,7.2,6.9,7.1,6.5,6.8,14.1,12.8,13.0,6.8,5.5,7.5,4.0,1.7,36.0,74.7,70.9,16.5,13.2,47.9,52.1,43.1,56.9,65.9,8.4,5.2,2.1,0.0,0.1,10.4,337738
OK02,2014,747973,49.5,50.5,6.2,6.9,6.7,7.0,6.5,11.4,11.9,13.1,6.7,6.0,10.1,5.4,1.9,39.6,76.1,71.8,20.8,17.5,48.9,51.1,45.5,54.5,65.3,3.5,16.1,0.5,0.1,0.1,4.7,349765
OK03,2014,767552,50.6,49.4,6.6,7.3,6.8,7.1,7.6,13.1,11.6,12.9,6.8,5.6,8.3,4.6,1.7,36.2,75.5,70.5,18.0,14.7,50.3,49.7,44.8,55.2,75.1,3.6,5.7,1.4,0.3,0.1,9.3,330151
OK04,2014,776394,49.9,50.1,6.5,6.9,6.6,7.3,8.5,13.7,12.7,12.7,6.3,5.5,7.6,4.2,1.5,35.4,76.1,70.8,16.6,13.3,49.4,50.6,44.8,55.2,72.1,6.4,5.1,2.2,0.1,0.1,7.9,326592
OK05,2014,785441,49.0,51.0,7.7,7.3,6.8,6.3,7.4,15.4,12.3,12.5,6.6,5.1,7.2,3.7,1.7,34.4,74.6,70.5,15.6,12.6,48.2,51.8,43.0,57.0,58.9,13.5,4.2,2.8,0.1,0.1,15.5,338112
OR01,2014,796901,49.5,50.5,6.2,6.5,6.9,6.2,6.0,14.5,14.6,13.8,6.7,5.7,7.4,3.5,1.8,37.4,76.4,72.9,16.1,12.7,48.8,51.2,44.1,55.9,72.9,1.5,0.6,6.7,0.4,0.1,14.2,324356
OR02,2014,778062,50.1,49.9,5.9,6.3,6.2,6.3,5.7,11.8,11.7,12.8,7.2,7.5,10.7,5.3,2.5,42.1,77.8,74.4,22.9,18.6,49.6,50.4,47.2,52.8,80.7,0.5,1.5,1.0,0.2,0.1,13.1,355061
OR03,2014,797199,49.7,50.3,6.1,6.0,5.4,5.2,6.7,17.7,15.4,13.1,6.7,6.0,7.0,3.2,1.6,36.8,79.4,76.0,15.3,11.8,49.3,50.7,43.5,56.5,72.5,5.1,0.5,6.2,0.6,0.2,11.0,333332
OR04,2014,772196,49.0,51.0,5.0,5.3,5.5,7.1,8.5,11.7,11.0,12.5,7.5,7.6,10.4,5.4,2.4,41.4,80.5,74.8,22.6,18.2,48.7,51.3,45.9,54.1,85.0,0.7,1.1,2.1,0.2,0.1,7.3,342723
OR05,2014,785707,49.3,50.7,5.8,6.8,6.5,7.1,6.6,12.2,12.7,13.0,6.9,6.6,9.2,4.4,2.1,39.2,76.6,72.6,19.6,15.8,48.5,51.5,44.7,55.3,76.0,0.8,0.6,3.0,0.3,0.1,15.9,328635
PA01,2014,725059,47.9,52.1,7.7,6.3,6.4,6.4,7.9,18.6,13.3,12.3,5.6,4.5,5.9,3.7,1.4,32.7,75.9,71.6,13.5,11.1,46.9,53.1,40.5,59.5,38.7,34.6,0.1,7.2,0.0,0.3,17.1,294910
PA02,2014,712372,46.1,53.9,5.9,5.3,5.6,7.4,10.2,16.9,11.2,12.1,6.1,5.8,7.5,3.8,2.1,34.0,79.9,73.2,16.9,13.3,44.8,55.2,38.1,61.9,29.8,57.6,0.1,4.6,0.0,0.1,5.8,332666
PA03,2014,703010,49.6,50.4,5.2,5.7,6.1,6.8,6.7,11.1,11.8,15.0,7.8,6.6,9.2,5.4,2.8,42.5,79.2,74.7,21.2,17.4,49.0,51.0,43.3,56.7,90.8,4.7,0.1,0.9,0.0,0.2,2.0,315583
PA04,2014,710120,49.2,50.8,5.7,6.1,6.5,6.4,6.4,11.4,13.2,15.1,7.8,5.8,8.8,5.1,1.8,40.9,77.9,73.9,18.8,15.7,48.7,51.3,44.4,55.6,82.0,7.4,0.1,2.2,0.0,0.0,6.5,296867
PA05,2014,701630,50.4,49.6,4.8,5.6,5.2,7.9,9.3,11.5,11.4,13.4,7.4,6.5,9.1,5.5,2.3,40.4,80.8,74.2,20.5,17.0,50.3,49.7,45.0,55.0,92.5,2.3,0.3,1.6,0.0,0.0,1.9,339294
PA06,2014,721522,48.8,51.2,5.9,6.3,7.0,6.7,6.2,11.5,12.7,15.3,6.7,6.3,8.4,4.6,2.4,40.6,76.7,72.6,19.1,15.4,48.1,51.9,43.2,56.8,84.0,4.0,0.1,3.7,0.0,0.1,6.3,283375
PA07,2014,722495,48.9,51.1,5.6,6.3,6.4,7.2,5.7,11.3,12.1,15.0,7.7,6.5,8.3,4.9,3.0,41.4,77.4,73.3,19.8,16.2,48.2,51.8,41.8,58.2,85.7,5.0,0.0,4.7,0.0,0.1,3.0,273906
PA08,2014,708333,49.0,51.0,5.2,6.2,6.1,6.7,5.4,11.0,12.2,16.4,7.9,6.8,8.7,5.1,2.3,42.7,78.2,74.8,19.9,16.1,48.5,51.5,43.3,56.7,85.2,3.5,0.2,4.6,0.0,0.2,4.6,277146
PA09,2014,701622,49.6,50.4,5.3,5.8,5.9,6.6,6.8,10.8,11.8,14.3,7.5,6.9,9.7,5.7,2.9,42.7,79.3,74.5,22.1,18.3,49.1,50.9,44.1,55.9,93.3,2.9,0.0,0.4,0.0,0.0,1.9,316962
PA10,2014,707291,50.6,49.4,5.3,5.7,5.9,6.6,6.7,10.8,11.5,14.8,7.7,6.8,10.1,5.7,2.3,42.9,79.3,74.9,22.0,18.2,50.1,49.9,46.2,53.8,91.1,3.2,0.2,0.9,0.0,0.1,3.3,344983
PA11,2014,705647,49.2,50.8,5.3,5.7,5.5,6.8,6.8,12.2,11.6,14.5,7.5,6.6,9.5,5.6,2.5,42.1,79.6,75.3,21.4,17.6,48.7,51.3,43.1,56.9,86.1,4.8,0.2,1.4,0.0,0.1,5.9,321397
PA12,2014,703938,48.5,51.5,5.1,5.8,5.6,5.8,4.8,11.6,11.6,15.0,8.6,6.6,9.9,6.5,3.0,44.7,79.6,76.6,23.2,19.3,48.0,52.0,42.5,57.5,92.5,2.9,0.0,1.7,0.0,0.1,1.3,321093
PA13,2014,710615,48.6,51.4,6.7,6.0,6.2,5.8,6.2,14.3,12.4,14.5,6.7,6.1,7.6,4.9,2.8,39.0,77.4,74.2,18.7,15.3,47.7,52.3,42.4,57.6,61.1,18.0,0.0,8.5,0.0,0.4,10.3,287116
PA14,2014,704276,47.5,52.5,4.9,4.8,4.5,6.3,9.0,16.2,10.7,12.6,7.8,6.6,8.1,5.5,2.9,38.4,82.7,77.7,20.2,16.5,46.7,53.3,39.4,60.6,70.9,21.3,0.1,2.8,0.0,0.2,1.9,357993
PA15,2014,713008,49.3,50.7,5.3,6.0,5.7,7.1,6.9,11.8,12.2,14.8,7.4,6.3,8.8,5.1,2.6,41.3,79.1,74.2,20.2,16.5,48.5,51.5,43.5,56.5,77.4,3.9,0.1,2.8,0.0,0.2,14.4,290467
PA16,2014,712447,48.8,51.2,6.6,7.2,7.0,7.1,7.0,12.1,12.2,14.0,6.3,5.8,7.7,4.8,2.3,37.7,75.1,70.4,18.3,14.8,48.3,51.7,44.1,55.9,73.4,5.8,0.1,1.8,0.0,0.2,17.3,277750
PA17,2014,699632,48.5,51.5,5.2,6.1,6.0,6.6,6.3,11.5,12.4,14.6,7.7,6.4,9.0,5.6,2.8,42.0,79.1,74.8,21.1,17.4,48.0,52.0,41.7,58.3,83.0,5.6,0.1,1.4,0.0,0.1,8.1,317670
PA18,2014,710784,49.3,50.7,5.0,5.4,5.8,6.1,5.2,10.8,12.3,15.7,7.6,7.3,10.1,5.8,2.9,44.5,80.2,76.7,23.1,18.8,48.9,51.1,43.0,57.0,92.5,2.4,0.0,2.1,0.0,0.1,1.6,316176
RI01,2014,528341,48.8,51.2,5.2,5.2,6.4,6.7,7.9,13.9,11.8,14.3,7.0,6.1,8.2,4.5,3.0,39.4,79.9,74.9,19.2,15.7,47.7,52.3,42.6,57.4,69.1,7.1,0.4,3.1,0.1,1.5,16.3,233677
RI02,2014,523170,48.8,51.2,5.1,5.6,5.6,7.4,7.9,11.8,12.4,15.2,7.4,6.3,8.2,4.2,2.9,40.5,79.7,74.5,19.0,15.3,48.2,51.8,42.0,58.0,80.2,3.5,0.3,3.1,0.0,0.3,10.8,227981
SC01,2014,715200,48.5,51.5,6.0,6.4,6.1,6.0,6.7,14.7,12.8,13.5,6.2,6.1,9.5,4.5,1.5,37.7,78.0,74.3,19.2,15.5,47.6,52.4,46.0,54.0,70.6,19.0,0.2,1.7,0.0,0.1,6.4,331860
SC02,2014,671907,48.9,51.1,6.0,6.7,6.6,7.0,6.8,13.0,12.9,14.0,7.0,6.2,8.4,4.0,1.5,38.5,76.9,72.3,17.6,13.9,48.4,51.6,43.7,56.3,67.6,23.2,0.2,1.8,0.0,0.1,5.3,289493
SC03,2014,663437,49.5,50.5,5.6,6.2,6.1,7.3,7.2,11.6,12.5,13.6,6.9,6.2,10.1,5.0,1.8,40.3,78.4,73.2,20.5,16.8,48.8,51.2,44.5,55.5,74.8,18.8,0.2,0.7,0.1,0.1,4.2,296801
SC04,2014,690796,48.1,51.9,6.4,6.8,6.5,6.9,7.2,12.9,13.0,13.9,6.8,5.5,8.3,4.1,1.7,37.8,76.1,71.6,17.1,14.1,47.4,52.6,42.3,57.7,68.4,19.2,0.3,2.4,0.1,0.2,8.2,292930
SC05,2014,678788,48.3,51.7,6.7,6.7,6.5,6.8,6.4,11.8,12.9,14.3,6.8,6.4,8.9,4.3,1.7,39.6,76.2,72.2,18.5,14.8,47.7,52.3,43.1,56.9,66.1,26.3,0.3,1.0,0.1,0.1,4.1,288857
SC06,2014,678025,48.8,51.2,6.6,6.4,5.9,7.5,10.5,13.5,10.9,12.8,6.5,6.0,8.0,3.8,1.6,34.6,77.6,71.2,16.8,13.5,48.2,51.8,42.8,57.2,35.3,57.3,0.2,0.9,0.1,0.0,4.4,293018
SC07,2014,676686,48.2,51.8,5.7,6.8,5.4,5.9,6.7,11.6,12.4,13.3,7.1,7.3,11.2,5.0,1.5,41.5,78.6,74.7,22.3,17.8,47.7,52.3,44.9,55.1,63.7,28.8,0.7,0.8,0.1,0.1,4.2,365825
SD01,2014,844877,50.2,49.8,6.9,7.3,6.6,6.7,7.3,13.1,11.5,12.9,6.7,6.3,7.7,4.8,2.3,36.6,75.3,71.0,18.2,14.7,49.8,50.2,44.8,55.2,83.4,1.5,8.2,1.1,0.0,0.0,3.2,370207
TN01,2014,709547,48.9,51.1,5.1,5.9,6.1,6.0,6.4,10.9,12.8,14.3,7.3,7.0,10.8,5.5,2.0,42.9,79.2,75.6,22.5,18.3,48.3,51.7,44.4,55.6,91.7,2.3,0.3,0.6,0.0,0.0,3.4,343952
TN02,2014,722761,48.8,51.2,5.7,6.0,5.9,6.6,7.9,12.5,12.8,13.6,6.6,6.3,9.5,4.8,1.8,39.5,78.7,74.1,19.8,16.1,48.2,51.8,43.9,56.1,86.6,6.5,0.2,1.3,0.0,0.1,3.7,322944
TN03,2014,721988,48.7,51.3,5.6,5.8,6.2,6.4,6.3,12.0,12.8,13.9,7.5,6.7,9.7,5.2,1.9,41.1,78.6,74.8,20.9,16.9,48.0,52.0,44.1,55.9,82.7,11.1,0.2,1.1,0.1,0.1,3.2,323775
TN04,2014,726649,49.3,50.7,5.9,6.7,7.4,6.9,7.5,12.9,13.1,13.8,6.6,5.5,8.5,3.9,1.3,37.0,76.1,71.5,16.9,13.7,48.5,51.5,44.2,55.8,81.8,8.6,0.2,1.5,0.0,0.2,5.5,299719
TN05,2014,739937,48.5,51.5,7.0,6.3,5.5,5.8,7.6,18.1,13.9,13.0,6.4,5.3,6.3,3.4,1.3,34.7,78.0,73.9,14.1,11.1,47.9,52.1,41.9,58.1,60.8,24.7,0.3,2.9,0.1,0.1,9.1,321833
TN06,2014,724274,49.4,50.6,5.7,6.4,6.6,6.5,6.5,11.3,12.7,14.5,6.7,6.4,9.9,4.9,1.7,40.8,77.1,73.5,20.6,16.5,48.5,51.5,45.0,55.0,89.2,4.6,0.1,0.8,0.1,0.1,3.8,309958
TN07,2014,728823,49.8,50.2,6.6,7.4,7.2,6.7,6.8,12.3,13.5,13.8,6.3,5.8,8.0,4.1,1.4,37.1,74.7,70.4,16.8,13.5,49.2,50.8,44.9,55.1,81.6,9.4,0.2,1.6,0.0,0.2,4.7,307947
TN08,2014,710335,48.7,51.3,5.8,6.8,7.1,6.8,6.1,10.8,13.2,14.4,7.1,6.4,9.0,4.6,1.8,40.4,76.3,72.3,19.5,15.5,48.2,51.8,43.7,56.3,73.5,20.3,0.2,2.0,0.0,0.1,2.6,293438
TN09,2014,711664,47.5,52.5,7.6,7.0,6.6,7.2,8.6,15.7,12.6,12.8,6.1,5.4,6.1,3.0,1.2,32.9,74.5,70.1,13.3,10.3,46.2,53.8,39.3,60.7,25.3,64.9,0.1,1.6,0.0,0.1,6.7,317432
TX01,2014,712524,49.1,50.9,7.0,6.5,7.6,7.5,7.2,12.4,12.1,12.3,6.7,5.6,8.6,4.8,1.7,36.3,74.9,69.8,18.4,15.1,48.3,51.7,43.9,56.1,63.3,17.8,0.1,0.8,0.0,0.1,16.6,301297
TX02,2014,722575,51.3,48.7,7.0,6.9,6.4,5.9,7.0,16.6,14.2,14.0,6.1,5.5,6.7,2.7,0.9,35.1,75.8,72.4,13.3,10.3,50.7,49.3,45.8,54.2,51.3,7.9,0.3,7.4,0.1,0.3,31.3,285059
TX03,2014,765486,49.1,50.9,6.6,8.2,8.2,7.1,5.5,13.0,16.7,15.1,6.0,4.3,5.9,2.6,0.8,35.9,72.2,68.8,11.6,9.2,48.3,51.7,44.0,56.0,60.3,8.9,0.3,12.9,0.1,0.2,15.1,289221
TX04,2014,710641,49.3,50.7,6.4,6.5,7.3,7.0,5.9,11.7,12.6,13.9,7.1,5.6,9.4,4.5,2.0,39.0,75.5,71.7,19.0,15.9,48.5,51.5,45.2,54.8,73.0,10.9,0.5,1.0,0.1,0.0,12.5,300192
TX05,2014,726896,50.4,49.6,6.8,8.0,7.0,6.8,7.0,13.2,13.8,13.2,6.2,5.0,7.7,3.6,1.6,35.8,73.9,69.7,15.9,12.9,49.9,50.1,43.1,56.9,54.0,14.3,0.4,1.8,0.1,0.1,27.9,286382
TX06,2014,730955,48.4,51.6,7.4,7.3,7.7,7.7,6.3,13.8,13.9,14.4,6.1,4.9,6.4,2.9,1.0,34.9,73.0,68.5,13.0,10.4,47.7,52.3,43.3,56.7,52.6,19.1,0.3,4.8,0.0,0.1,21.1,277990
TX07,2014,741599,49.1,50.9,7.4,7.6,7.6,5.8,5.7,17.0,15.4,12.8,6.5,4.8,5.4,2.8,1.1,34.3,73.3,70.4,12.0,9.4,48.2,51.8,44.4,55.6,44.0,13.7,0.2,11.2,0.0,0.5,28.3,309712
TX08,2014,761764,51.0,49.0,6.8,7.4,7.6,7.2,6.3,12.8,13.9,13.8,6.4,5.6,7.6,3.6,1.1,36.1,73.8,69.6,15.6,12.3,51.0,49.0,45.9,54.1,65.5,8.4,0.1,2.2,0.0,0.0,22.4,290582
TX09,2014,736852,48.4,51.6,7.4,7.7,7.0,7.4,8.8,16.2,14.1,12.6,5.8,4.9,5.0,2.5,0.8,32.1,73.6,68.9,10.8,8.3,48.0,52.0,40.7,59.3,11.7,38.7,0.1,11.0,0.0,0.2,36.8,280355
TX10,2014,758585,49.7,50.3,7.5,7.2,6.8,7.0,6.7,14.3,14.6,13.8,6.0,5.0,6.5,2.9,1.5,35.4,74.3,69.9,13.8,11.0,49.6,50.4,43.9,56.1,53.1,10.8,0.1,5.3,0.0,0.2,28.6,298797
TX11,2014,729613,50.5,49.5,7.0,7.0,7.1,6.5,7.8,14.0,11.0,12.3,6.2,5.9,8.5,5.0,1.7,35.6,75.1,70.7,18.7,15.2,49.8,50.2,45.3,54.7,58.2,3.4,0.3,0.9,0.1,0.1,35.6,320581
TX12,2014,732246,49.4,50.6,6.2,7.4,7.3,6.3,6.9,15.5,12.9,14.0,6.6,5.1,6.9,3.5,1.5,35.2,75.3,71.6,14.7,11.8,48.1,51.9,44.5,55.5,65.0,6.9,0.5,3.1,0.1,0.1,22.4,295366
TX13,2014,700874,50.7,49.3,6.9,7.4,6.8,7.3,7.0,13.6,12.1,12.6,6.8,5.2,7.8,4.7,1.7,35.7,74.8,70.3,17.2,14.3,50.4,49.6,44.1,55.9,65.0,5.3,0.4,1.8,0.1,0.0,25.6,302878
TX14,2014,716592,50.7,49.3,6.5,6.8,7.0,7.0,7.1,13.1,13.1,14.4,6.5,6.2,7.0,3.8,1.3,36.6,75.4,71.5,15.6,12.2,50.7,49.3,44.9,55.1,52.1,19.5,0.3,3.0,0.0,0.0,23.9,307142
TX15,2014,731065,49.2,50.8,8.7,8.9,9.1,8.5,7.8,13.2,13.3,11.1,5.3,3.8,5.8,3.3,1.2,30.4,67.9,63.1,12.5,10.3,48.2,51.8,43.7,56.3,15.9,1.8,0.1,1.2,0.0,0.0,80.7,237852
TX16,2014,728654,49.0,51.0,8.1,7.8,7.8,7.8,8.8,14.3,12.5,12.0,5.4,4.4,6.0,3.8,1.3,31.6,71.5,66.3,13.4,11.0,48.3,51.7,42.3,57.7,14.9,3.5,0.3,1.2,0.1,0.0,79.0,254145
TX17,2014,726128,49.8,50.2,6.7,6.5,6.3,8.2,11.7,15.1,12.0,11.7,5.7,4.6,6.6,3.3,1.7,31.7,77.0,69.6,13.9,11.5,48.9,51.1,44.1,55.9,56.3,12.6,0.2,4.0,0.0,0.0,24.7,305402
TX18,2014,741385,49.9,50.1,8.5,7.7,6.4,6.9,8.0,17.6,13.7,12.2,5.9,4.5,5.3,2.2,1.1,32.0,73.4,68.7,11.1,8.5,49.7,50.3,42.1,57.9,17.2,37.0,0.0,3.7,0.1,0.2,40.4,293064
TX19,2014,719455,50.7,49.3,6.9,7.3,6.6,8.2,9.9,13.6,12.0,11.5,6.0,5.0,6.9,4.5,1.6,33.1,75.3,69.0,15.8,13.0,50.6,49.4,43.9,56.1,55.3,5.8,0.3,1.2,0.0,0.0,35.9,293139
TX20,2014,752996,49.5,50.5,7.2,7.9,6.9,8.1,8.6,14.8,14.2,12.6,5.2,4.4,5.8,3.2,1.1,32.6,73.4,68.0,12.5,10.1,48.8,51.2,43.6,56.4,21.6,5.3,0.0,3.2,0.1,0.2,68.3,270108
TX21,2014,743443,48.6,51.4,5.4,5.2,6.0,6.6,7.9,15.9,12.3,13.6,6.3,6.3,8.3,4.1,2.1,37.9,79.7,75.0,18.0,14.5,48.2,51.8,45.1,54.9,64.8,3.4,0.1,2.9,0.1,0.0,26.9,339840
TX22,2014,783172,49.4,50.6,7.1,8.5,8.1,6.9,5.9,12.9,15.0,14.4,6.5,4.8,6.2,2.7,0.9,35.4,71.6,68.0,12.6,9.9,48.3,51.7,44.4,55.6,43.2,13.9,0.1,16.7,0.0,0.2,24.3,269047
TX23,2014,723867,50.2,49.8,7.6,8.0,8.6,8.0,6.5,13.8,12.5,12.2,5.5,5.1,7.2,3.6,1.5,33.0,71.3,66.4,15.2,12.2,49.9,50.1,47.0,53.0,24.5,2.7,0.5,1.3,0.0,0.1,69.9,251423
TX24,2014,741164,49.7,50.3,6.7,6.6,6.8,5.6,6.7,17.0,15.5,14.4,6.1,4.7,5.7,2.9,1.2,35.4,76.2,72.9,12.5,9.9,49.2,50.8,45.0,55.0,50.6,10.2,0.2,12.5,0.2,0.3,23.7,315779
TX25,2014,731689,49.9,50.1,6.5,7.3,7.2,7.2,7.0,13.1,14.0,13.4,6.0,5.4,8.0,4.0,1.0,36.1,74.9,70.2,15.9,13.0,48.9,51.1,45.5,54.5,70.3,6.3,0.3,2.5,0.2,0.1,18.2,297519
TX26,2014,768246,49.4,50.6,6.9,7.5,8.9,7.4,6.6,13.7,16.5,14.3,5.6,4.4,5.3,2.0,0.8,34.4,72.0,67.9,10.9,8.2,48.8,51.2,44.5,55.5,66.5,7.0,0.2,5.0,0.1,0.3,17.5,275107
TX27,2014,714527,49.2,50.8,6.7,7.2,7.0,7.4,6.8,12.7,12.1,13.0,6.6,5.9,8.2,4.4,1.9,36.5,74.6,70.2,18.0,14.5,48.6,51.4,44.1,55.9,41.6,5.1,0.1,1.6,0.1,0.1,50.6,305039
TX28,2014,724080,49.0,51.0,9.0,8.4,8.8,8.4,7.3,12.6,13.3,12.3,4.7,4.6,6.2,3.3,1.1,31.4,68.4,63.8,13.5,10.6,48.7,51.3,45.1,54.9,16.8,3.3,0.2,0.6,0.1,0.1,77.8,240959
TX29,2014,729827,50.9,49.1,9.1,9.5,9.0,7.9,8.6,15.5,13.8,11.4,4.8,3.2,4.2,2.2,0.7,28.4,67.8,62.8,8.9,7.1,50.9,49.1,45.7,54.3,10.0,10.4,0.1,1.1,0.0,0.1,78.0,237163
TX30,2014,746336,48.9,51.1,8.3,8.3,7.6,6.7,7.3,15.5,13.2,13.1,5.9,4.8,5.5,2.8,1.0,32.6,71.6,67.8,11.9,9.3,47.9,52.1,39.8,60.2,16.1,42.7,0.1,1.7,0.0,0.1,37.9,276320
TX31,2014,767721,49.7,50.3,7.4,7.9,7.7,7.0,7.1,15.3,14.7,12.7,5.7,4.2,6.4,2.9,1.1,33.5,72.7,68.7,12.7,10.3,49.1,50.9,44.6,55.4,57.9,11.2,0.2,4.2,0.2,0.1,23.2,289951
TX32,2014,718713,49.1,50.9,6.8,7.0,6.1,6.7,6.9,15.5,13.9,14.4,6.6,5.4,6.3,3.2,1.4,35.7,76.2,72.1,13.8,10.9,48.6,51.4,44.4,55.6,50.5,13.2,0.3,7.5,0.0,0.1,25.6,297080
TX33,2014,725761,50.4,49.6,9.6,9.8,8.4,8.0,8.2,15.4,14.0,11.5,4.4,3.2,4.6,2.2,0.7,28.9,67.2,62.5,9.4,7.6,50.6,49.4,42.8,57.2,15.8,16.8,0.1,2.1,0.0,0.2,64.6,241120
